Time,Right Motor Speed,Left Motor Speed
0,0,0
1,53,53
2,53,53
3,53,53
4,53,53
5,54,52
6,54,52
7,54,52
8,54,52
9,54,52
10,54,52
11,54,52
12,54,52
13,53,53
14,53,53
15,53,53
16,53,53
17,53,53
18,53,53
19,53,53
20,53,53
21,53,53
22,53,53
23,53,53
24,53,53
25,53,53
26,53,53
27,53,53
28,53,53
29,53,53
30,53,53
31,53,53
32,53,53
33,53,53
34,53,53
35,53,53
36,53,53
37,53,53
38,53,53
39,53,53
40,53,53
41,53,53
42,53,53
43,53,53
44,53,53
45,53,53
46,53,53
47,53,53
48,53,53
49,53,53
50,53,53
51,53,53
52,53,53
53,53,53
54,53,53
55,53,53
56,53,53
57,53,53
58,53,53
59,53,53
60,53,53
61,53,53
62,53,53
63,53,53
64,53,53
65,53,53
66,53,53
67,52,54
68,52,54
69,52,54
70,52,54
71,52,54
72,52,54
73,52,54
74,52,54
75,52,54
76,52,54
77,52,54
78,52,54
79,52,54
80,52,54
81,52,54
82,52,54
83,51,55
84,51,55
85,51,55
86,51,55
87,51,55
88,52,54
89,52,54
90,52,54
91,52,54
92,52,54
93,52,54
94,52,54
95,52,54
96,52,54
97,52,54
98,52,54
99,52,54
100,52,54
101,52,54
102,52,54
103,52,54
104,52,54
105,52,54
106,52,54
107,52,54
108,52,54
109,52,54
110,52,54
111,52,54
112,52,54
113,52,54
114,52,54
115,52,54
116,52,54
117,52,54
118,52,54
119,52,54
120,52,54
121,52,54
122,52,54
123,52,54
124,52,54
125,52,54
126,52,54
127,52,54
128,52,54
129,53,53
130,53,53
131,53,53
132,53,53
133,53,53
134,53,53
135,54,52
136,54,52
137,55,51
138,55,51
139,55,51
140,55,51
141,55,51
142,54,52
143,54,52
144,54,52
145,54,52
146,54,52
147,54,52
148,54,52
149,54,52
150,53,53
151,53,53
152,53,53
153,53,53
154,53,53
155,53,53
156,53,53
157,53,53
158,54,52
159,54,52
160,55,51
161,55,51
162,55,51
163,55,51
164,55,51
165,55,51
166,55,51
167,55,51
168,55,51
